"thrush","cover","elevation","loc.x","loc.y"
0,4.3,350,-130204.96667,142227.68456
0,0.5,348,-124734.68408,151385.58603
0,9.1,359,-119426.30642,151298.37745
0,0.6,383,-124812.38667,146760.83427
0,13.7,332,-119500.70505,146673.57367
0,1.2,368,-124890.07987,142136.45455
0,2.9,353,-119575.03947,142048.98815
0,5.6,353,-114117.87414,151214.66037
0,1.6,356,-114188.96444,146589.80842
0,1.1,455,-114260.10548,141965.17705
0,4.6,315,-146240.50177,137894.64621
0,0.6,333,-140922.29271,137792.60562
0,20.5,324,-146331.37155,133270.71892
0,0.5,355,-141010.02662,133168.54631
0,15.5,305,-146422.31643,128646.52327
0,2.7,392,-141097.67317,128544.29903
0,12,321,-135604.28686,137693.77905
0,3.1,334,-130286.17388,137598.42875
0,1.8,348,-135688.63281,133069.40772
0,3.2,345,-130367.16379,132974.15477
0,3.1,361,-135772.97544,128445.11229
0,2.6,346,-130448.18942,128349.77476
0,7,336,-124967.82855,137507.03032
0,1.9,411,-119649.64269,137419.36496
0,2.9,388,-125045.61884,132882.70861
0,5.6,549,-119724.01675,132794.98795
0,10.9,476,-125123.37685,128258.27552
0,6.2,555,-119798.44703,128170.53725
0,13.8,518,-114331.17471,137335.49638
1,3.9,467,-114402.35193,132711.07201
0,10.2,505,-114473.47077,128086.57218
0,4.8,333,-146513.2031,124017.50457
0,5.4,364,-141185.41163,123914.84544
0,3.4,364,-146604.28095,119393.87384
0,9.5,321,-141273.05492,119290.76961
0,4.5,388,-146695.32789,114769.66853
0,10,343,-141360.69196,114666.78122
0,3.9,341,-135857.41023,123815.60597
0,6.5,350,-130529.34034,123720.17968
0,16.4,334,-135941.75214,119191.48086
0,11.1,412,-130610.38036,119096.00968
0,17.9,321,-136026.09007,114567.4452
0,9.6,543,-130691.42635,114471.94543
0,11.2,571,-125201.1899,123628.63149
0,10.9,554,-119872.96384,123540.8838
0,14.4,614,-125278.92413,119004.4117
0,7.3,526,-119947.38862,118916.61031
0,12.4,580,-125356.6406,114380.28209
0,2.2,505,-120021.82154,114292.40333
0,10.5,514,-114544.67505,123456.86585
1,3.6,564,-114615.79603,118832.54136
0,10.4,707,-114686.90512,114208.28239
0,11.8,319,-108605.88074,165014.91395
0,7.2,314,-108673.81625,160390.26137
0,11.1,337,-108741.51758,155765.42467
0,11.8,336,-103307.40569,164939.32623
0,5.6,443,-98008.54016,164867.53799
0,6.5,361,-103371.71823,160314.62971
0,5.3,536,-98069.79582,160242.57746
1,16,472,-103436.26867,155689.7514
1,3.6,437,-98130.96884,155617.45218
0,9.8,466,-92709.96931,164799.11207
0,7.5,492,-87411.09402,164734.24744
0,9.4,500,-92767.74784,160174.11338
0,2.5,443,-87465.74435,160109.70015
0,5.5,395,-92825.61342,155548.9537
1,9.4,384,-87520.11358,155484.50604
0,6.8,474,-82112.23979,164673.89883
1,11.9,532,-76813.24935,164617.55519
0,8.1,504,-82163.39213,160049.31421
0,8.5,662,-76861.28054,159992.45797
0,5.6,606,-82214.84123,155424.08995
0,3.6,534,-76909.23015,155367.19642
0,15.7,406,-108809.3757,151135.15643
1,14,567,-108877.08154,146510.0489
0,10.8,434,-108944.8912,141885.16227
0,9.1,590,-103500.82173,151059.44453
0,6.6,396,-98192.20757,150987.10418
1,5.1,467,-103565.378,146434.29605
0,9.2,420,-98253.37993,146362.12432
0,4.1,403,-103629.81928,141809.33644
0,9.5,458,-98314.49908,141737.33416
0,3.4,394,-92883.54484,150918.56419
1,11.8,602,-87574.83697,150853.83071
0,1.4,524,-92941.40789,146293.54393
1,13.7,727,-87629.39413,146228.77215
1,2.4,726,-92999.31802,141668.7211
1,14.5,621,-87684.00078,141604.16672
0,3.1,573,-82266.06244,150793.3812
0,14.9,463,-76957.23283,150736.71443
1,5.4,529,-82317.31615,146168.29374
0,22.9,459,-77005.1809,146111.59881
1,5.5,492,-82368.52008,141543.67302
0,15.4,476,-77053.07359,141486.69112
0,4.7,418,-109012.93727,137255.61864
0,10,451,-109080.62076,132631.32372
1,2.3,522,-109148.43324,128006.77806
0,14,415,-103694.20549,137179.71802
0,4.5,553,-98375.83691,137107.46581
0,17.9,472,-103758.82936,132555.37655
0,8.9,714,-98436.98623,132482.86997
1,17,697,-103823.3341,127930.78349
1,9.9,770,-98498.17751,127858.23162
1,9.9,764,-93057.16237,137038.81038
0,5.6,557,-87738.62219,136974.49397
1,17.8,673,-93115.08909,132414.17187
0,2.9,579,-87793.13847,132349.82979
0,12.7,598,-93172.97066,127789.49028
0,8.4,600,-87847.71185,127725.10497
0,8.9,539,-82419.82284,136913.98351
1,6,534,-77101.18636,136856.71626
0,10.5,549,-82471.13855,132289.28393
0,17,582,-77149.09338,132231.98983
0,7.2,566,-82522.40119,127664.52556
0,16.9,617,-77197.05357,127607.20348
1,4.5,696,-109216.32375,123377.02156
1,7.8,802,-109284.06836,118752.4669
1,6.5,767,-109351.95214,114127.96063
0,3.2,794,-103887.90875,123300.98208
1,8.3,697,-98559.43855,123228.383
0,5.2,710,-103952.4839,118676.37881
0,9.5,640,-98620.63196,118603.9122
0,2.6,658,-104016.96278,114051.94076
0,21.2,646,-98681.8174,113979.72734
0,2.4,607,-93230.91815,123159.5945
0,14.8,635,-87902.34273,123095.1659
0,0.8,654,-93288.7984,118535.07989
0,22.5,637,-87956.91133,118470.60862
0,5.2,658,-93346.63655,113910.75115
0,33.2,690,-88011.53456,113846.28574
0,3.6,607,-82573.72391,123034.55246
0,34.5,654,-77245.06798,122977.20293
0,3.4,628,-82624.98654,118409.95961
0,34.8,707,-77293.02801,118352.58323
0,6.1,725,-82676.24467,113785.74735
0,22.6,707,-77340.98462,113728.34326
1,6.9,595,-71514.39197,164564.49067
1,13.6,620,-66215.48367,164515.2824
1,1.3,577,-71559.03945,159939.13892
0,14.7,630,-66256.66184,159889.84857
0,1,530,-71603.67847,155313.8509
1,18,625,-66298.09034,155264.30204
1,2.8,617,-60916.42008,164469.89315
0,11.7,591,-55617.41144,164428.02477
0,6.7,584,-60954.53958,159844.61999
0,14,580,-55652.14186,159802.97171
1,7.6,525,-60992.48706,155219.04843
0,17.2,582,-55686.87105,155177.62056
1,3.3,620,-50318.37715,164389.94533
1,18.6,676,-45019.31429,164355.65553
0,5.8,666,-50349.80354,159764.88022
0,9.5,648,-45047.49044,159730.70746
1,7.3,749,-50381.23441,155139.51714
1,6.6,636,-45075.56678,155105.46154
0,4,501,-39720.18987,164325.6334
0,5.3,420,-39745.02901,159700.49208
0,14.1,406,-39769.90005,155075.23203
0,4.1,559,-71648.37021,150683.33688
0,22.1,543,-66339.56148,150633.99374
0,5.7,627,-71693.01416,146058.19041
0,9.4,594,-66380.80295,146009.05354
1,15,627,-71737.70521,141433.25797
1,14.6,671,-66422.04491,141383.99639
0,16.3,579,-61030.46953,150588.72374
0,12.2,692,-55721.64077,150547.04806
0,10.9,638,-61068.58648,145963.76459
1,7.9,749,-55756.37187,145921.83945
1,6.7,777,-61106.6922,141338.64385
1,5.7,777,-55791.09861,141296.8975
0,18.9,756,-50412.69742,150508.9282
1,4.5,643,-45103.68123,150474.73441
1,13.6,694,-50444.12738,145883.70702
0,3.2,661,-45131.85562,145849.37593
0,12.4,570,-50475.51698,141258.65723
1,2.5,534,-45160.04971,141224.3945
0,16.6,439,-39794.79928,150444.49061
0,0.8,409,-39819.57318,145819.11731
0,14.7,437,-39844.3252,141194.12091
0,3.2,566,-71782.29578,136803.25554
0,18.2,640,-66463.52759,136753.73787
0,6.3,613,-71827.00637,132178.50466
1,21.7,685,-66504.95745,132129.02214
1,5.2,680,-71871.66741,127553.69199
1,15,719,-66546.23581,127504.38174
1,2.3,783,-61144.70321,136708.32006
0,13.3,684,-55825.87861,136666.75246
1,1.6,758,-61182.67858,132083.58338
0,22.3,545,-55860.62785,132041.80352
0,1.3,729,-61220.8046,127458.9253
0,12.7,470,-55895.37831,127416.9318
0,2.1,499,-50507.06465,136628.49949
0,18.5,433,-45188.08239,136594.22717
0,2,408,-50538.47576,132003.63634
0,15.8,388,-45216.29597,131969.27584
0,3.9,396,-50569.9235,127378.75158
1,13.6,387,-45244.44315,127344.37876
0,7.5,490,-39869.29747,136563.89164
0,11.8,479,-39894.08631,131938.87067
0,8.4,531,-39918.92331,127313.95226
0,12.5,739,-71916.37452,122923.66767
1,10.7,732,-66587.56527,122874.13788
0,16.9,749,-71961.03095,118299.02136
0,27.7,823,-66628.99651,118249.27711
0,11,745,-72005.68255,113674.75703
0,29.4,732,-66670.28841,113624.8425
0,8.6,686,-61258.97639,122828.66222
0,8.7,450,-55930.16798,122786.84867
0,14.2,569,-61296.95487,118203.78216
0,3,421,-55964.91609,118162.14609
0,11.3,449,-61335.07711,113579.37539
0,2.8,377,-55999.58947,113537.72283
0,16.8,416,-50601.40807,122748.65367
0,0.8,370,-45272.62238,122714.27001
0,16.1,432,-50632.85557,118123.93658
0,3.4,375,-45300.79671,118089.61912
0,26.7,402,-50664.30125,113499.30564
0,4.8,447,-45328.91037,113465.05397
0,16.5,402,-39943.78715,122683.82321
0,2.4,379,-39968.59429,118059.15454
0,39.4,381,-39993.54506,113434.79909
0,5.7,349,-34421.21265,164299.44758
0,29,317,-34442.72474,159673.98131
0,6.9,349,-34464.23696,155048.57459
1,22.9,470,-29122.15282,164276.62083
0,8.7,340,-23823.07741,164257.86746
0,24,308,-29140.35453,159651.13748
0,8.7,368,-23837.91613,159632.22904
0,15,425,-29158.55574,155025.71422
0,9.8,407,-23852.86016,155006.65084
0,15.4,331,-18523.93832,164242.83842
0,4.5,427,-13224.80578,164231.07363
0,13.5,355,-18535.5679,159617.18565
0,5.3,388,-13232.99518,159605.72365
0,12.3,396,-18547.09149,154991.59281
0,6.9,332,-13241.25064,154980.25328
0,4,281,-7925.53119,164223.09787
0,8.7,237,-2626.31788,164219.09187
0,19.8,264,-7930.46727,159597.90857
0,10.5,280,-2627.93951,159593.88656
0,2,317,-7935.4081,154972.42221
0,12.6,334,-2629.55513,154968.38823
0,0.9,392,-34485.7731,150417.9424
0,12.3,435,-34507.28382,145792.67762
0,0.6,459,-34528.81321,141167.5394
1,11.4,515,-29176.77892,150395.06891
0,0.7,411,-23867.82087,150376.13507
0,20.6,433,-29194.97814,145769.79168
0,0.8,451,-23882.65729,145750.99093
0,14.6,437,-29213.15889,141144.63643
0,1.3,440,-23897.59768,141125.90873
0,13.6,434,-18558.62357,150361.05865
0,2.6,285,-13249.51794,150349.55687
0,13.8,342,-18570.25237,145735.89643
0,6.5,321,-13257.7742,145724.23253
0,14.8,317,-18581.77698,141110.79944
0,22.8,487,-13266.02927,141098.9796
0,10,413,-7940.34809,150341.70994
0,22.4,407,-2631.1785,150337.66376
0,20.5,410,-7945.2856,145716.36549
0,10.2,373,-2632.79553,145712.30348
0,21.1,375,-7950.22617,141091.09682
0,7.4,396,-2634.41259,141087.01874
0,23.3,443,-34550.31323,136537.23867
0,1.5,410,-34571.85213,131912.26707
0,22.9,421,-34593.37113,127287.31996
0,1.8,463,-29231.41818,136514.31483
0,19.6,384,-23912.42922,136495.65061
0,3.8,508,-29249.60079,131889.31629
0,21.5,368,-23927.33426,131870.63014
0,7.5,410,-29267.80367,127264.34506
0,31.8,339,-23942.13094,127245.41029
0,4.7,350,-18593.46724,136480.61175
0,20.4,572,-13274.30156,136468.77922
0,3.6,447,-18604.98738,131855.6626
0,32.5,562,-13282.56449,131843.96073
0,5.8,455,-18616.64775,127230.43134
0,7.4,614,-13290.82958,127218.95399
0,18.2,472,-7955.17847,136460.89142
0,7.6,357,-2636.05092,136456.80873
0,12.2,519,-7960.13389,131836.07182
0,10.2,322,-2637.69971,131831.98962
0,9.3,436,-7965.09039,127211.06146
0,12.1,300,-2639.34864,127206.97798
0,4,541,-34614.91528,122657.16449
0,7.8,432,-34636.43321,118032.39089
0,2.2,386,-34657.86379,113407.93046
0,5.5,400,-29286.02436,122634.16548
0,4.2,407,-23957.12123,122614.97883
0,4.4,389,-29304.22704,118009.36538
0,4.9,394,-23972.09162,117990.38448
0,5.7,349,-29322.51503,113384.88119
0,8.1,357,-23986.71069,113365.87856
0,8.3,488,-18628.14681,122599.98756
0,7.7,468,-13299.10158,122588.73485
0,9.2,452,-18639.62786,117975.38108
0,14.9,432,-13307.3665,117963.89533
0,9.2,439,-18651.37476,113350.63252
0,12.4,546,-13315.62953,113339.14117
0,11.4,364,-7970.05357,122580.83914
0,14.5,298,-2640.99874,122576.75408
0,11.3,405,-7975.00905,117955.99637
0,6.7,311,-2642.64915,117951.91203
0,13.3,344,-7980.04807,113331.45509
0,10.4,292,-2644.21414,113327.37117
0,7.7,287,2672.90125,164219.44286
0,17.2,311,7972.16731,164223.55864
0,5.4,280,2674.60958,159594.26132
0,15.2,387,7977.16777,159598.41231
0,8.4,319,2676.30123,154968.7584
0,7.1,372,7982.1731,154972.91235
0,7.4,371,13271.49532,164231.08193
0,17.7,250,18570.66038,164242.39411
0,5.2,281,13279.72689,159605.73761
0,17.6,230,18582.1294,159617.23377
0,7.2,211,13288.03541,154980.24453
0,9.8,332,18593.89377,154992.1339
0,4.2,229,23869.81346,164258.16012
0,7.2,426,29168.87512,164277.82241
0,3.6,430,23884.89068,159633.00474
1,18.1,403,29187.124,159652.28492
0,4.1,439,23899.67222,155007.90788
0,15.4,303,29205.37238,155026.80746
0,3.3,371,34467.92456,164300.50948
0,17.2,213,34489.49155,159674.97695
0,3.1,223,34511.05859,155049.50418
0,21.8,373,2678.00068,150338.02948
0,0.5,319,7987.17776,150342.18654
0,24.4,426,2679.69395,145712.66472
0,0.6,230,7992.17995,145716.82862
0,17,397,2681.38722,141087.37544
0,0.8,221,7997.18512,141091.54637
0,8.2,208,13296.35583,150349.52551
0,1.7,389,18605.66937,150361.04412
0,12.7,269,13304.66521,145724.17861
0,2.4,360,18617.14085,145735.3256
0,11.1,348,13312.97339,141098.90318
0,1.3,328,18628.67862,141110.27074
0,14.6,344,23914.47393,150376.82479
0,2.4,264,29223.64295,150396.10796
0,16.2,280,23929.55191,145751.115
0,7.4,336,29241.88958,145770.77667
0,15.4,305,23944.56006,141126.06464
0,11.1,437,29260.07564,141145.67552
0,27.5,323,34532.64966,150418.80582
0,10.6,350,34554.21536,145793.4749
0,24.8,374,34575.84073,141168.37903
0,8,405,2683.03925,136457.23706
0,26,240,8002.174,136461.48393
0,6.7,276,2684.72652,131832.49368
0,24.6,297,8007.1404,131836.81772
0,6.2,264,2686.38559,127207.48401
0,22.6,374,8012.10794,127211.81314
0,8.6,343,13321.27679,136468.84321
0,24.6,335,18640.45107,136480.22099
0,9.9,331,13329.55149,131844.18195
0,35.1,349,18651.95562,131855.3591
0,5.3,351,13337.82841,127219.18479
0,24.4,319,18663.41287,127230.69966
0,2.8,340,23959.3475,136495.9716
0,27.6,504,29278.44545,136515.53958
0,1.7,366,23974.30519,131871.06661
0,27,391,29296.59467,131890.63922
0,6.8,388,23989.32616,127246.4134
0,27.1,354,29314.806,127265.65799
0,8.1,526,34597.2874,136538.24882
0,20,435,34618.87265,131913.35878
0,5.5,208,34640.3969,127288.3846
0,26.9,311,2688.04592,122577.26208
0,11.4,313,8017.08202,122581.59663
0,33.8,298,2689.70653,117952.42186
0,9.4,351,8022.04855,117956.75963
0,7.9,334,2691.28214,113327.88132
0,7.5,355,8027.09801,113332.22259
0,3.3,353,13346.11226,122588.97534
0,11,311,18675.13747,122600.82878
0,6.3,305,13354.38918,117964.14559
0,10.5,387,18686.84781,117975.67753
0,13.1,357,13362.66406,113339.40109
1,2.9,405,18698.17793,113350.94175
0,13.6,412,24004.11214,122616.54692
0,1.6,228,29333.03521,122635.46832
0,2.2,295,24018.88088,117991.40001
0,14.7,209,29351.24645,118010.65824
0,3.7,219,24034.00275,113366.74426
0,17.5,215,29369.48242,113386.0051
0,2.7,191,34661.94638,122658.20215
0,9.6,198,34683.46972,118033.40151
0,0.8,207,34704.96732,113408.75564
0,2.8,205,39766.83756,164327.0914
0,5,219,39791.91966,159701.67176
0,0.7,337,39816.72684,155075.99786
0,7.8,181,45065.98479,164357.44309
0,0.3,331,50365.01288,164391.45838
0,8.1,379,45094.10147,159732.35124
0,0.9,293,50396.51015,159766.60203
0,10.5,325,45122.37644,155106.69521
0,3.2,248,50428.01377,155141.17957
0,4.7,361,55664.01279,164429.26337
0,4.6,250,60962.98751,164470.85724
0,2.9,231,55698.81822,159804.43549
0,6.9,227,61001.04499,159846.1856
0,1.9,239,55733.62446,155179.0416
0,18.7,245,61039.20885,155220.94964
0,0.5,191,66262.07392,164516.76903
0,18.6,164,71560.9135,164566.43948
0,0.3,220,66303.41924,159891.81554
0,7.9,219,71605.64779,159941.078
0,6.2,256,66344.79124,155266.61331
0,14.4,235,71650.37373,155315.78019
0,2.2,400,39841.55866,150445.51278
0,18.7,249,39866.52137,145820.39705
0,3.3,415,39891.42397,141195.09614
0,12.4,238,45150.68564,150476.22808
0,2.8,217,50459.54978,150510.53118
0,4.1,309,45178.79852,145851.12797
0,4.1,364,50491.05261,145885.25064
0,11.9,382,45206.97575,141225.84336
0,5.3,379,50522.49381,141260.1962
0,7.3,193,55768.47144,150548.42625
0,3.6,220,61077.41384,150590.23897
0,9.2,322,55803.27987,145923.17476
0,7,209,61115.47747,145964.89156
0,10,289,55838.08306,141298.29951
0,9.9,248,61153.53684,141340.17797
0,8,200,66386.2124,150635.92764
0,3.7,177,71695.15247,150685.25641
0,5.2,209,66427.67967,146010.61261
0,7.8,207,71739.88342,146060.10028
0,8.4,222,66469.14111,141385.94008
0,12.9,167,71784.66867,141435.17708
1,21.1,504,39916.27543,136564.96899
0,8,227,39941.13075,131940.29416
0,8.7,183,39965.96991,127315.33165
0,6.5,225,45235.21811,136595.72534
0,5.4,191,50554.12463,136630.1009
0,6.5,178,45263.34676,131971.06292
0,10.6,166,50585.5243,132005.2572
0,5.9,176,45291.4976,127346.11901
0,6.8,177,50616.98184,127380.33711
0,10.5,165,55872.90939,136668.23077
0,8.8,157,61191.72085,136710.2703
0,10.9,157,55907.67438,132043.25819
0,9,157,61229.84544,132085.19767
0,12.6,186,55942.44074,127418.36276
0,9.7,185,61267.87137,127460.20178
0,15.6,145,66510.53563,136756.07279
0,11.6,137,71829.29826,136805.21813
0,5.5,153,66551.86773,132131.0338
0,14.5,154,71874.03852,132180.507
0,7.9,176,66593.29781,127506.07244
0,14.5,159,71918.72227,127555.71519
0,6.2,191,39990.83589,122685.15852
0,8,202,40015.75509,118060.16493
0,5.4,233,40040.54118,113435.32444
0,6.1,193,45319.68053,122715.96344
0,6.3,214,50648.47616,122750.20403
0,8.2,227,45347.75187,118090.98358
0,16,305,50679.93336,118125.45168
0,2.1,302,45375.9791,113466.09099
0,15.7,487,50711.38871,113500.78558
0,6.7,208,55977.24629,122788.25595
0,7.6,229,61305.93758,122830.25049
0,4.5,350,56012.01005,118163.52969
0,4.7,340,61344.05983,118205.6842
1,3.7,373,56046.78548,113538.86358
1,9.4,319,61382.12115,113581.04479
0,4.3,248,66634.77321,122876.15748
0,19.9,233,71963.45211,122925.7118
0,1.8,284,66676.10108,118251.62322
0,13.1,268,72008.1311,118301.08641
0,2.4,304,66717.44387,113627.12352
0,22.2,247,72052.80669,113676.7068
0,1.7,163,76859.77398,164619.14537
0,29.4,191,82158.73071,164676.17572
0,0.6,213,76907.88162,159994.00969
0,13.2,153,82210.18018,160051.00272
0,0.7,164,76955.9203,155368.74384
0,17,146,82261.32154,155425.77554
0,1.2,168,87457.59266,164737.16534
0,11.3,167,92756.50872,164801.57645
0,1.6,138,87512.13705,160112.03932
0,6,202,92814.37702,160176.58486
0,1.1,197,87566.99237,155486.86707
1,15.6,188,92872.31845,155551.46764
0,9.4,230,98055.16121,164869.58476
0,7.6,253,103353.91445,164941.37622
1,6.6,242,98116.46838,160244.65657
1,8.8,300,103418.57766,160316.70632
0,2.8,236,98177.70606,155619.59936
0,9,226,103483.03869,155691.53191
0,3.5,302,108652.75032,165017.52734
1,0.7,319,108720.38356,160392.77783
0,8.2,203,108788.28163,155767.67088
0,0.7,246,77004.01226,150738.2577
0,14.6,188,82312.82775,150795.59236
0,1.4,230,77052.04961,146113.13787
0,12.2,211,82364.17282,146170.50619
0,0.7,135,77100.02424,141488.24485
0,13.6,131,82415.68121,141545.38582
0,4.6,170,87621.5974,150856.72823
0,14.9,172,92930.32584,150921.12064
0,17.6,187,87676.24161,146231.68652
0,3.7,112,92988.26476,146296.14278
0,20.4,126,87730.74087,141606.57532
0,3.3,101,93046.25168,141671.36438
0,20.2,200,98239.00954,150989.31945
0,7.5,176,103547.64534,151061.31872
0,27.6,136,98300.24667,146364.40773
0,7.8,145,103612.10096,146436.6497
0,17,132,98361.42986,141739.68744
0,5.8,145,103676.73965,141812.1754
0,11.5,146,108856.18268,151137.51794
0,17.8,145,108924.07452,146512.91567
0,2.3,122,108991.70298,141888.7045
0,9.8,136,77148.2053,136858.32562
0,7,129,82466.82971,136915.23932
0,0.7,152,77196.12605,132233.65692
0,4.7,147,82518.17211,132290.61575
0,2.5,165,77244.10738,127608.90955
0,10.2,156,82569.45452,127665.91446
0,5.9,128,87785.63986,136976.43532
0,4.7,123,93104.16355,137041.48574
0,10.4,149,87840.17827,132351.84022
0,8.1,152,93162.14195,132416.8678
0,15.1,174,87894.78134,127727.16572
0,7.8,168,93220.07455,127792.20485
0,11.4,108,98422.84332,137109.84815
0,9.7,133,103741.35777,137182.19726
0,11.9,187,98484.06431,132485.24139
1,11.9,128,103805.93322,132557.42362
0,12.6,162,98545.32806,127860.59016
0,10.8,141,103870.53186,127932.78616
0,8.5,135,109059.74529,137258.97818
0,7.6,113,109127.68476,132634.24303
0,5.4,99,109195.59978,128009.64089
0,8.1,311,77292.14303,122978.948
0,10.5,195,82620.79702,123035.99852
0,13.3,200,77340.12426,118354.36728
0,8.1,176,82672.07932,118411.46267
0,15.2,180,77388.10345,113730.03009
0,6.9,153,82723.35857,113787.17123
0,10.3,232,87949.44193,123097.27694
0,5,218,93278.07318,123162.32773
1,8.3,186,88004.04018,118472.76988
0,9.4,151,93336.00455,118537.83179
0,11,148,88058.66764,113848.4288
0,4.4,146,93393.91694,113913.4635
0,17,158,98606.66178,123230.7286
0,10.1,146,103935.20065,123302.94019
0,11.7,187,98667.92777,118606.24496
0,7.7,142,103999.64591,118678.8511
0,11.9,157,98729.1873,113981.93028
0,6.8,133,104064.41733,114054.84432
0,11.9,105,109263.59316,123379.82774
0,14.8,135,109331.64865,118755.78123
0,4.7,142,109399.41208,114131.71637
1,22.3,346,113951.20465,165097.38663
0,3,261,114022.30904,160472.51812
0,30,182,114093.43083,155847.653
0,2.4,276,119249.6853,165180.7161
0,27,197,124548.12317,165267.7843
0,2.7,203,119324.10589,160555.86026
0,18.1,145,124625.84339,160642.99942
0,2.9,136,119398.5294,155931.06439
0,17.6,138,124703.50422,156018.41922
0,2,217,129846.59624,165358.8961
0,8.3,213,135145.03833,165453.69762
0,2.7,148,129927.60772,160734.11254
0,9.5,149,135229.39252,160828.89821
0,1.4,155,130008.69053,156109.58889
0,4.8,163,135313.7408,156204.27305
1,0.6,175,140443.41671,165551.88825
0,3.6,171,145741.92134,165654.30776
0,0.7,153,140531.11069,160927.18985
0,15.6,162,145832.58581,161029.70364
0,0.9,177,140618.78376,156302.60975
0,15.5,166,145923.90675,156405.17701
0,6,138,114164.63555,151217.56206
0,11.1,127,114235.75857,146592.84299
0,4.5,136,114306.99696,141968.52116
0,11.3,132,119473.03372,151301.04368
0,6.4,148,124781.36753,151388.61516
0,9.2,143,119547.45506,146676.39045
0,6.1,137,124859.08266,146764.03148
0,7.7,150,119621.74193,142052.13001
1,10,170,124936.97207,142139.69924
0,1.9,159,130089.75024,151479.83615
0,15.8,167,135398.18568,151574.42161
0,1.9,146,130170.77608,146855.31047
0,9.3,158,135482.5368,146949.93766
0,1.4,189,130251.65579,142230.93715
0,5.8,216,135566.87647,142325.98297
0,2.1,155,140706.55534,151672.80322
0,7.5,149,146014.85115,151774.98541
0,2,168,140794.23056,147048.36359
0,5.9,185,146105.67482,147151.01576
0,1,209,140881.98429,142424.22523
0,7.2,208,146196.82449,142527.13015
0,2,180,114377.99306,137339.23096
0,6.3,135,114449.33333,132714.93383
0,1.6,140,114520.55083,128090.38461
0,8.3,160,119696.53362,137422.91387
0,0.9,162,125014.52347,137510.38919
0,10.9,147,119770.93219,132798.66918
0,1.5,150,125092.46859,132886.20923
0,8.1,149,119845.45702,128174.17643
0,7,134,125170.27925,128261.83503
0,4.8,196,130333.07286,137601.61417
0,9.1,192,135651.32853,137696.78399
0,3.2,159,130414.06914,132977.50972
0,11.1,153,135735.72763,133072.46075
0,2.9,141,130495.20609,128353.21991
0,9.3,136,135820.12362,128448.21339
0,4.5,176,140969.56181,137795.09671
0,7.5,158,146287.96589,137897.87193
0,5.9,152,141057.31493,133171.10883
0,11,128,146378.82982,133274.00351
0,3.7,127,141144.99125,128546.96242
0,5.5,124,146469.78091,128649.96139
0,8.1,114,114591.85387,123460.62898
0,10.7,119,114663.07371,118836.25513
0,6.7,188,114734.27063,114211.91654
0,6.2,124,119920.06862,123544.48079
0,8.3,115,125248.2176,123632.25113
0,12.8,109,119994.58814,118920.16524
0,1.6,106,125326.04255,119007.99641
0,8.2,155,120069.12789,114295.88616
0,2.4,118,125403.88857,114383.67798
0,14.2,109,130576.39618,123723.71379
0,4.2,118,135904.6118,123818.75505
0,1.9,134,130657.51305,119099.53892
1,12.2,137,135989.00697,119194.67792
0,3.9,114,130738.59032,114475.3445
0,11,117,136073.39828,114570.69031
0,3.7,110,141232.75953,123917.60967
0,2.9,110,146560.91839,124020.49486
0,1,106,141320.43254,119293.63469
0,4.2,103,146651.78188,119396.40723
0,5.8,102,141408.09929,114669.7472
0,0.2,101,146742.66378,114772.77561
0,4.6,177,151039.85906,165761.02559
0,0.2,151,156338.20063,165871.09141
0,19.6,149,151134.48055,161136.43627
0,0.2,127,156435.82753,161246.51275
0,2.5,147,151228.4634,156511.95556
0,10,130,156533.44546,156622.1059
0,0.4,152,161636.31282,165984.40461
0,19.7,130,166934.55698,166102.00498
0,0.3,134,161737.26492,161359.95439
0,10.8,141,167038.61459,161477.18827
0,0.5,115,161838.18942,156735.61969
0,9.6,117,167142.69385,156853.30925
0,1.7,122,172232.19346,166223.63228
0,14,117,177530.41506,166348.60585
0,2.6,115,172339.94388,161598.89546
0,5.6,133,177641.25798,161724.30019
0,12.1,106,172447.63431,156975.08822
0,1.9,163,177752.13084,157100.16208
0,1.1,122,182828.2394,166476.97834
0,9.3,183,182942.49276,161852.72946
0,11.5,234,183056.69787,157228.65108
0,6.9,145,151323.0484,151881.83228
0,7.3,177,156631.17174,151992.48165
0,3.7,222,151417.51257,147257.93451
0,3.3,282,156728.78704,147368.22091
0,4.3,193,151511.64247,142634.11455
0,2.3,166,156826.40017,142744.06153
0,18.6,129,161939.22798,152106.06616
0,4.6,108,167247.18813,152224.21757
0,8.4,194,162040.15457,147481.8797
0,10.1,139,167351.57241,147599.72488
0,14.1,185,162141.08409,142857.77704
1,5,222,167455.66079,142975.29735
0,5.1,97,172555.14872,152346.05018
0,5.5,164,177863.13308,152470.80157
0,5.3,108,172662.5612,147721.61366
0,8.9,110,177974.00832,147846.80943
0,5,205,172770.25875,143097.26011
0,5.2,133,178084.88431,143222.88676
0,6.7,189,183171.02659,152599.35014
0,4.6,102,183285.22925,147975.41793
0,10.8,99,183399.43058,143351.55614
0,5,134,151606.02724,138004.7206
0,9,134,156924.06624,138114.75349
0,2.6,115,151700.24846,133380.72741
0,9,137,157021.57818,133490.84691
0,4.9,117,151794.47524,128756.79213
0,10.2,113,157119.0838,128867.01617
0,5.5,158,162242.03551,138228.55929
0,8.1,179,167559.92772,138346.16987
